Name,Google Play Price,App Store Price
大头儿子天天乐跑-和孩子一起玩的游戏！,,0.0
大富豪 Online,,0.0
大挂西游 - 降魔之路官方正版,,0.0
大根にしがみつく女子高生,,0.0
大盛グルメ食堂,,4.99
大空ヘクタール農園,,4.99
大航海世界（风靡日本航海手游《壮绝大航海》正版授权）,,0.0
大话问仙 - 与众不同的萌派仙侠回合游戏体验(送神器),,0.0
天天萌斗—超级萌红将免费领取，上千少年超级英雄形象，让你在多次元大陆享受卡牌萌斗罗乐趣,,0.99
天天麻将-有奖励的麻将玩法全集,,0.0
天神决-创新仙侠手游,,0.0
奇幻射击2,,0.99
奇跡のメガネ　-恋愛シミュレーションゲーム,,0.0
女子力たったの５、ゴミずら◇恋愛xイケメン育成+放置げー！無料の育成・恋愛・放置ゲーム～,,0.0
好きになったら負け。　完全無料！女性向けイケメン恋愛ゲーム,,0.0
妖怪别跑,,0.99
妖萌战姬HD - 日系二次元萌娘卡牌手游,,0.99
妹型杀器,,0.0
完全犯罪クラブ,,0.0
家园7：雪城增强版,,0.99
宾果消消消 -赵丽颖代言,,0.0
封神榜（洪荒西游英杰传奇）,,0.0
少年勇者团 (Combo Warrior)-日系Q萌即时战斗消除RPG手游,,0.0
少年西游记－西游卡牌王者之作,,0.0
屠龙杀,,0.0
山手線走ってみた。,,0.0
巨商传奇,,0.99
帝国征服者-王者联盟列国纷争,,0.0
幻獣契約クリプトラクト,,0.0
开心扫雷-根本停不下来的创新玩法,,0.99
开心消消乐®,,0.0
开挂江湖-Q版武侠挂机,,0.0
弑仙问情,,0.99
弹弹堂S- 巴萨传奇助阵 弹弹堂手游官方版,,0.0
彼女の涙が僕を人間にした,,0.0
征戦エクスカリバー,,0.0
心动K歌恋爱季-让我们一起唱歌听歌恋爱吧,,0.0
恋する幽霊-カレシ、死んでます。-,,0.0
恋愛ゴシップ 女性向け恋愛ゲーム！乙女げーむ,,0.0
恋愛タップコミュニケーションゲーム 週刊マイメイド,,0.0
愛しのショコラティエ いけめん恋愛ゲーム・乙女げーむ女性向け人気,,0.0
感動アプリ！無料ゲーム Japanese Gacha,,0.0
懸賞ソリティア-ギフト券/ギフトコードGETでお小遣いが稼げる定番ソリティアクロンダイク,,0.0
懸賞ソリティア-懸賞応募でギフト券が稼げるソリティア！-無料懸賞ゲーム,,0.0
懸賞パズルパクロス２,,0.0
成金電鉄-超ハマる放置系ゲーム,,0.0
我叫MT3-回合制魔幻世界 大型公会副本开荒,,0.0
我想有个家,,0.0
"战姬物语-亚洲顶级画师操刀,颜值爆表手游",,0.99
战歌联萌-新英雄登场 惊喜嘉年华,,0.0
战神之怒,,0.99
战车世纪·经典FC重装机兵归来,,0.0
戦え！プリンセスドール,,0.0
戦国乙女2～深淵に輝く気高き将星～,,7.99
戦国乙女〜剣戟に舞う白き剣聖〜,,14.99
戦国乙女〜剣戟に舞う白き剣聖〜西国参戦編,,11.99
戦艦帝国-200艘の実在戦艦を集めろ (2周年記念&世界2000万DL),,0.0
挂机三国-最强挂机游戏,,0.99
指神,,0.0
捨て猫レスキュー,,0.0
操作しやすいナンプレ！目に優しい パズルゲーム 800問,,0.0
擬人缶～俺のペットが少女になった～,,0.0
放置江湖: 大侠的成长之路（高自由度的武侠体验）,,0.99
斗地主·大全-2017年最受欢迎的精品棋牌游戏合集,,0.0
斗斗大冒险之我爱斗斗堂-官方正版4v4竞技抛物线手游,,0.0
新大主宰-2016卡牌手游巨作！,,0.0
新超级群英传OL-单机党必玩的三国群英手游,,0.99
无双小师妹-登录送橙将,,0.0
无敌战舰-经典策略海战巅峰对决,,0.0
日曜劇難99.9,,0.0
早くトイレに行きたい,,0.0
星になったカイロくん,,4.99
星之轨迹-好玩的手游角色扮演网游新游戏,,0.0
時計仕掛けの彼女 /明日なんて来なきゃいいのにね,,0.0
暇つぶしに人気  脳トレ パズルゲーム　- LINK,,0.0
暗黑屠魔者2（唉哟-还不错哦）,,0.99
暴打三国志-经典RPG角色扮演动作卡牌策略手游,,0.0
更加令人感动的养成游戏「昭和杂货店物语２」,,0.0
最佳足球经理(非彩票),,0.0
最高警戒,,0.0
机でGOLF,,0.0
机で卓球,,0.0
机甲无双－燃即正义 殿堂级战斗手游,,0.0
"果冻星连萌-全球极具诱惑益智游戏,好玩的闯关游戏,2016最新休闲益智游戏",,0.99
格斗学院-社团争霸圣装崛起，热血高校一触即发,,0.0
桃太郎の　はなし　は終わっていない #泣ける昔話ノベルゲーム,,0.0
梦幻仙途-经典之余又大搞趣味创新（回合制）,,0.99
梦幻西游互通版,,0.0
梦幻轩辕,,0.99
森林舞会-3d画面刺激的娱乐城游戏,,0.0
極寒スライダー,,0.0
極限ドリブル～神の子 edition～,,0.0
欢乐斗地主•腾讯,,0.0
武林群侠传—经典单机武侠RPG,,0.99
武神战纪OL-热血三国志国战手游,,0.99
殺意の国のアリス -狂気に目覚めた童話の主人公たち-,,0.0
永生劫 — 单机回合仙侠RPG,,0.0
求生无限 - 无限流生存挑战大冒险,,0.99
江湖侠客录－武侠迷必玩单机手游,,0.99
江湖风云录-超自由武侠剧情角色扮演手游,,0.99
注文の多いブサ猫軒,,0.0
泰坦来袭-热血英雄燃爆部落争霸之战,,0.0
洋菓子店ローズ ～ほのぼの再建記～,,0.0
流しそうめんエクストリーム,,0.0
浪漫庄园(自由创造你的梦想),,0.0
海鮮!!すし街道,,4.99
渡劫-多武器战斗,,0.99
激Jパチスロ 2027,,9.99
激おこ!! はじめしゃちょー　なんなんですか!?,,0.0
激ムズ！お前、脱出できんの？～反射神経アクションゲーム～,,0.0
激ムズ！にゃんコプター,,0.0
激ムズ！ねこじゃんぷ２,,0.0
激ムズ！和のひとふで書き！ 〜頭をつかう脳トレパズルゲーム〜,,0.0
激ムズ！和のひとふで書き！online,,0.0
激突!!10円玉ドッカンバトル -最強AIに勝てる？-,,0.0
炎上なう -つぶやきSNS風シミュレーションゲーム-,,0.0
烈焰王座-称霸魔法帝国的策略游戏,,0.0
烈焰王座HD - 卡牌与挂机结合的养成放置游戏,,0.99
热血超人-二次元卡牌游戏,,0.0
無料アプリ暇つぶしゲーム【BOKEMON】〜トボケモンスターを進化させるで〜,,0.0
無料ゲーム HANABI ON LINE 花火（ハナビ）パズル,,0.0
無料ゲーム タッチザナンバー（Touch the numbers）計算の脳トレでパズル！,,0.0
熱血高校！胴上げ部,,0.0
爆笑アプリ！人気無料ゲーム kimazui gacha,,0.0
牛タン牛タン牛タンタン,,0.0
物理パズル:flower（フラワー）,,0.0
特种部队-跨服竞技TCG军事策略游戏,,0.0
犯人は僕です。－謎解き×探索ノベルゲーム－,,0.0
犯人は僕です。～露天風呂編～,,0.0
猎魔传奇-塔塔&推塔挂机私服手游,,0.0
王权之战-帝国时代皇室争霸！,,0.0
球球大作战,,0.0
琅琊天下 - 原著改编单机武侠角色扮演RPG,,0.0
番茄电玩城,,0.0
皮皮四川麻将,,0.0
盗墓OL-精绝女王,,0.0
盗墓之王-寻龙秘事,,0.0
真モグモグ風林火山2,,12.99
私のヒモ男～イケメン拾いました～恋愛・放置ゲーム,,0.0
秒で100億円,,0.0
秒速,,0.0
秒速で1億円 貢ぐ男　～美女キャラ集結！from ギャングロード JOKER～,,0.0
秘密の関係はじめました メッセージ風恋愛ゲーム,,0.0
箱庭シティ鉄道,,5.99
素飛び,,0.0
胜者为王-多人同时在线PK传奇类手机网游！,,0.99
脱出ゲーム - KINDERGARTEN - 子供にイタズラされたリビングからの 脱出,,0.0
脱出ゲーム - Solid - 無機質な部屋からの 脱出,,0.0
"脱出ゲーム - 書道教室 -  ""漢字""の謎に満ちた部屋からの 脱出",,0.0
脱出ゲーム 1K,,0.0
脱出ゲーム KA-MA-KU-RA,,0.0
脱出ゲーム KOTATSU,,0.0
脱出ゲーム Oden,,0.0
脱出ゲーム Toilet,,0.0
脱出ゲーム 体育館からの脱出【学校脱出シリーズ5弾】,,0.0
脱出ゲーム 古城からの脱出,,0.0
脱出ゲーム 学校の七不思議 -恐怖からの脱出-,,0.0
脱出ゲーム 学校の食堂からの脱出,,0.0
脱出ゲーム 心霊学校からの脱出,,0.0
脱出ゲーム 気まぐれカフェの謎解きタイム,,0.0
脱出ゲーム 謎解き部屋からの脱出,,0.0
脱出ゲーム　Cottage,,0.0
脱出ゲーム　In My Heart,,0.0
脱出ゲーム　Night Room,,0.0
脱出ゲーム　ぼくのおねがいきいて,,0.0
脱出ゲーム　わたしをみつけて　-おじいさんとわたしの物語-,,0.0
脱出ゲーム　カリスマブラザーズのワクワク女子寮脱出大作戦,,0.0
脱出ゲーム　ピラミッドからの脱出,,0.0
脱出ゲーム　大正ロマン　女記者脱出譚,,0.0
脱出ゲーム　海底神殿からの脱出,,0.0
脱出ゲーム　研究所からの脱出,,0.0
脱出ゲーム　都市伝説〜杉沢村からの脱出〜,,0.0
脳トレクロスワード -解けばIQがあがる!?無料パズルゲーム-,,0.0
脳トレ爽快パズル 激ムズ！和のひとふで書き Line,,0.0
脳トレ物理パズル【キタコレ！】～IQの限界に挑めるパズルゲーム～ktkr,,0.0
脳トレ！パターンキューブ,,0.0
腾讯欢乐麻将全集,,0.0
自らデッドボール,,0.0
舞妓ドリル,,0.0
航海帝国HD 唯一正版授权 传承经典 统御大航海强者时代,,0.99
舰娘收藏2-注册就送辽宁号,,0.99
艶が～るプレミアム 女性向け恋愛ゲーム！乙女げーむ,,0.0
花札Online,,0.0
英雄Q传-穿越回合制卡牌手游，梦幻般的剧情，开启3D热血传奇人生,,0.0
蒼の彼方のフォーリズム‐ETERNAL SKY-,,0.0
虫虫大作战-经典休闲蛇蛇,,0.0
蜀山诛魔纪-古装恋爱仙侠动作手游·MMO端游品质,,0.0
街机格斗王,,0.0
街机游戏厅 - 电玩游戏合集火爆改版,,0.99
觉醒吧数码兽-被选召的孩子  超人气动漫  回合制卡牌策略养成,,0.0
誰ガ為ノ世界~悲しみと始まりのユグドラシル~,,0.0
謝罪会見,,0.0
诛妖奇遇-3D仙侠恋爱网游年度巨献(浪漫回合),,0.99
诸神战纪IV:战神崛起,,0.99
诸神战纪竞技场：超神大冒险(无尽关 排行榜 动作类横版过关游戏),,0.0
超ヒモ理論 ～働きたくないでござる～,,0.0
超特訓！トミックゲーム！！,,0.0
輪ゴムでシュート！ - 無料で遊べるミニゲーム,,0.0
轩辕剑叁外传之天之痕-正版经典仙侠授权,,0.0
迷你世界-国产精品沙盒联机生存建造游戏,,0.0
迷你屠龙传(1.76经典休闲挂机版),,0.99
逆战仙魔 大圣萌仙全民跨服千人即时PK,,0.99
逍遥修仙-掌上360度自由视角经典仙侠动作游戏,,0.0
金庸群侠传—全自由单机武侠RPG,,0.0
"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",,3.99
針の穴,,0.0
鏡の中のプリンセス Love Palace,,0.0
铁血武林-武侠回合制策略手游,,0.99
镜花奇缘 - 最新诛仙类卡牌传奇手游游戏,,0.0
"镜花缘：两世英雄情缘,数年问仙修道",,0.0
開園ピクセル牧場,,4.99
闇金クリッカー,,0.0
问仙奇遇-新玩法新套装嗨到爆,,0.99
阴阳师-全区互通现世集结,,0.0
電球でテニスしてみた-無料で遊べるミニゲーム,,0.0
電車パズル ツメツメ - 通勤時間にピッタリ! 脳トレパズル,,0.0
霸王卧龙传,,0.99
霸王卧龙传奇（全新转职系统，60种职业供你选择）,,0.0
霸王英雄传（吕布一统天下，演义三国群英杰传奇）,,0.0
青空発掘カンパニー,,3.99
青藍高校ヒモ部,,0.0
青藍高校リア充部,,0.0
頭の回転をはやくする！脳トレ！Blackhole,,0.0
飛べないロボはただの... ～無料アクションRPGゲーム～,,0.0
飞刀传奇-动作武侠热血江湖即时PK传奇（登录爆金装）,,0.99
食べないと死ぬ 3,,0.0
食べないと死ぬ2,,0.0
鬼とび,,0.0
鬼吹灯昆仑神宫 - 年兽袭来,,0.0
鬼畜三国-红将觉醒,,0.0
魔女の泉,,2.99
魔灵觉醒（王者归来）- 3D新职业魔剑士降临,,0.0
魔窟-无尽的地下城,,0.99
鳥として生きた男　その壮絶な人生,,0.0
鴨川等間隔の法則,,0.0
麻雀物語３ 役満乱舞の究極大戦,,9.99
龙之觉醒-热血经典RPG，回味激燃岁月,,0.0
ＣＲスーパー海物語ＩＮ沖縄４,,9.99
Ｘ:15秒の人気 アクション ゲーム,,0.0
ｗｗｗ,,0.0
